url,ID,forum,cliticised_indef_art,genitives,short_words,Left,Key,Right,keep,adj,NP_ext,coord,Determiner,case,Gen,Gen_canonical,lemma,Number,compound,compound_binary,Gender,Proper_name,s_less,abbreviation,pn_or_acro_or_nonnative_in_s,nonnative,PoS,Nominalization,monoref,position,urldomain,tld,ip,sourcecharset,sourcedoctype,bdc,bdv,nbc,nbcprop,nbd,nbdprop,avgbpc,avgbpd,date,last-modified,country,region,city,crx_alltokc,crx_tokc,crx_ttrat,crx_wlen,crx_sentc,crx_slen,crx_mod,crx_vv,crx_vaux,crx_vfin,crx_cn,crx_prep,crx_inf,crx_imp,crx_adv,crx_adj,crx_subjs,crx_subji,crx_conj,crx_wh,crx_dem,crx_poss,crx_neg,crx_answ,crx_zuinf,crx_parta,crx_card,crx_itj,crx_nonwrd,crx_def,crx_indef,crx_neper,crx_neloc,crx_neorg,crx_emo,crx_dq,crx_clitindef,crx_vpast,crx_vpres,crx_vpressubj,crx_wpastsubj,crx_vvpastsubj,crx_pper_1st,crx_pper_2nd,crx_pper_3rd,crx_gen,crx_simpx,crx_psimpx,crx_rsimpx,crx_v2,crx_vlast,crx_vflen,crx_esvf,crx_clausevf,crx_cmpnd,crx_unkn,crx_short,crx_qsvoc,crx_cnloan,crx_vvieren,crx_sapos,crx_pass,crx_perf,crx_plu,Freq
http://www.autoplenum.de/Auto/BMW/530/Test-BMW-530d-2004-2005-id1361.html,8a95dcf24cc8c5b75e7b40859e32a904cd6a,0,0,25,NA,ist mal wieder gewöhnungsbedürftig - aber da man ich sie nur einmal zum Ausprobieren genutzt habe - total egal . Fazit : Ein fast perfektes Auto und empfehlenswert . Ich würde ihn mir aber nur mit M-Paket kaufen - der Optik und des Fahrwerk,wegens,". hilfreich ( 4 ) gut geschrieben ( 4 ) Dezember 2007 , blaunicolaus besitzt dieses Auto 1 2 3 4 5 [ 3,0 ] Meine Dienstkutsche ... oder das Auto mit dem "" Bing "" ... Der BMW 530 d besitzt einen leistungsstarken 6 Zylinder Diesel-Reihenmotor mit",y,0,none,n,def,gen,null,n,Fahrwerk,sg,n,n,n,n,y,n,NA,n,nom,simpl,n,post,www.autoplenum.de,de,87.230.73.234,UTF-8,XHTML,c,4.37118,16072,0.79766,39,0.11304,0.21407,0.8621,"Wed, 09 Nov 2011 19:12:54 GMT",unknown,DE,Nordrhein-Westfalen,Höst,3722,2692,0.367,4.711,164,15.067,15.602,73.923,46.434,89.896,170.877,73.18,21.174,3.715,86.553,91.01,9.658,0.371,28.603,2.6,10.401,8.172,8.915,0,4.086,1.857,35.661,0.371,0,54.978,16.716,1.114,1.114,14.487,0,3.715,0,16.345,72.065,1.486,0.743,0.743,20.059,0,17.831,25.048,1.598,0,0.073,1.085,0.268,3.376,16.854,84.27,271.739,21.917,1.075,0.806,91.304,40.201,0.269,0.036,0.088,0.004,94831
http://forum.ishq-magazin.de//archive/index.php/t-1998.html,4cceccf0c9a08244218c3c942503b4328f95,1,22.2,15.4,NA,ja ich weiß ds der Pariser viel schöner ist . Dennoch denke ich das unsere Skulpteure da schon drauf achten werde . Doch bis dahin it es ein weiter Weg . Nun als ich heute da war muss ich sagen das ich schon ein wenig enttäschat war . Nicht der fans,wegens,", sondern der ganzen Aufmachung wegen . Bitte verzeiht wenn ich mich falsch ausdrücke . Hoffe Ihr versteht was ich meine . Nein , es geht um die Aufmachung wie sie das alles kontrollieren wollen weshalb ein Fan dorthin kommt . Ich habe sehr zum",y,0,none,n,def,gen,null,y,Fan,pl,n,n,m,n,x,n,NA,y,nom,simpl,n,post,forum.ishq-magazin.de,de,85.13.139.65,WINDOWS-1252,XHTML,d,5.69096,15777,0.90242,49,0.3121,-0.08385,0.64127,"Fri, 11 Nov 2011 22:53:53 GMT",unknown,DE,unknown,unknown,3409,2860,0.286,4.27,204,12.887,16.783,109.441,62.587,129.021,103.497,60.839,31.469,5.594,121.329,55.944,18.531,0,31.469,7.692,13.636,16.783,12.937,1.399,5.245,0.35,6.643,6.643,5.944,35.664,15.385,3.846,8.741,5.594,3.147,3.497,22.222,26.923,95.105,5.245,0.699,4.545,43.357,6.643,31.119,15.424,1.853,0.01,0.088,1.083,0.485,2.145,63.348,58.824,47.297,31.818,4.107,0.587,37.162,22.364,0,0.03,0.088,0.005,1288901
http://www.schatzsucher.de/Foren/archive/index.php?t-3573.html,ece288650175af3fdab299d207aedacb7794,0,448.2,9.1,NA,"die Loveparade . Kosten günstigster Einfall :D :D :D DAff 25.06.2001 , 14:57 Original geschrieben von KeksAmLeben Upps , Loveparade :eek: Aber dat kostet ja alles wieder nur unötig Geld . Richtsch . Kostet für dich sicher ne Stange Geld ,",wegens,"der Fahrt und so und die Parade wird eh von Jahr zu Jahr grausammer !! Ausser du gehörst auch zur Bomberjackenfraktion , die im letzten Jahr mitbekommen haben , das es es die Parade gibt und gehen nun am Samstag dort hin um Bier zu saufen . Und",y,0,none,n,def,gen_dat,null,y,Fahrt,sg,n,n,f,n,NA,n,NA,n,nom,t,n,pre,www.schatzsucher.de,de,87.106.8.133,WINDOWS-1252,XHTML,h,13.4257,2539,0.70587,8,0.25806,0.07228,0.65014,"Sun, 04 Dec 2011 02:01:35 GMT",unknown,DE,Nordrhein-Westfalen,Mülheim,695,529,0.486,4.268,27,17.481,11.342,88.847,35.917,94.518,147.448,75.614,11.342,9.452,94.518,58.601,13.233,0,24.575,3.781,13.233,0,17.013,0,3.781,3.781,5.671,3.781,15.123,32.136,30.246,24.575,7.561,5.671,7.561,0,448.276,9.452,77.505,7.561,1.89,0,34.026,7.561,7.561,9.174,1.815,0,0.222,1,0.481,1.778,37.037,0,153.846,68.053,12.95,7.194,64.103,0,1.439,0.055,0.055,0,775375
http://www.bombentrichter.de/archive/index.php/t-13517.html,77500f5f7b269d58499619444ff82e797681,1,246.7,35.6,NA,"eurem ÜbLeiter abklären . Aber selbst in den DIN Normen sind keine Diagramme mit 10 ^ 9 vorhanden . 18.01.2009 , 20:16 auch Herr Kupfer meinte , dass es ein Druckfehler ist ! enoathome 20.01.2009 , 15:07 Hey Leute ... Brauch nen dringenden Rat",wegens,"der Federberechnung ! Ich werds mal versuchen , so gut wie möglich zu beschreiben : Geht schon bei der Federkraft an sich los ! Das Drehmoment hab ich doch auf die Rollen aufzuteilen !!? Richtig ? Also wenn ich nen Drehmoment von 100 Nm bei nem",y,0,none,n,def,gen_dat,null,y,Federberechnung,sg,n+n,y,f,n,NA,n,NA,n,nom,ung,n,pre,www.bombentrichter.de,de,141.30.242.50,WINDOWS-1252,XHTML,b,2.35168,84098,0.93664,236,0.32869,0.05241,0.64797,"Wed, 09 Nov 2011 23:43:06 GMT",unknown,DE,Sachsen,Dresden,16983,12468,0.178,4.454,722,15.964,20.132,94.963,39.06,100.417,151.428,70.902,28.714,8.181,101.861,69.057,15.319,0.802,30.959,5.534,15.239,9.224,8.582,0.321,3.85,0.401,26.628,3.208,6.737,59.272,23.26,0.642,0.882,3.77,0.882,3.529,246.753,15.239,75.954,4.893,1.283,2.887,29.997,10.988,9.625,35.627,1.918,0.003,0.079,1.01,0.413,3.111,15.089,87.791,164.195,44.354,9.421,1.531,61.441,21.959,0.118,0.03,0.052,0.003,22
http://www.informelles.de/2009/07/13/vattenfall-verbittet-sich-kritik,58ddca3bf0036c70a29b71a6a778b8ce6974,0,0,95.8,NA,"kommen kann ? Das hätte einer Atomaufsicht doch auffallen müssen . Und zwar bevor der Reaktor wieder hochgefahren wird . Wie kann es sein , daß erst ein Anwohner feststellen muß , daß das AKW Krümmel bereits wenige Tage nach dem Anfahren",wegens,"eines Fehlers wieder abgeschaltet wurde ? Die zuständige Atomaufsicht wußte von nichts . Vattenfall hatte bedauerlicherweise vergessen , das zu melden . Auch über andere meldepflichtige Vorkommnisse wußte man im Sozialministerium",y,0,none,n,def,gen,s,y,Fehler,sg,n,n,m,n,n,n,NA,n,nom,simpl,n,pre,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1552329
http://www.eternal-narutorpg.de/kazenokuni/wustenlandschaft-t83-345.html,875f7c8692e9f8dc241aaa580b90ce4cdd5f,0,12.9,49.2,NA,"im Gefecht gegen ihre stetigen Verfolger , dieses mal waren es höchstwahrscheinlich drei an der Anzahl . Doch war für die Konoha-Nins einiges schief gelaufen , sodass eine Jounin frühzeitig des Kampf beenden musste , ihres eigenen Fehler",wegens,". Auf dem orangenen Drachen hatten es sich die beiden gemütlich gemacht , der Winddrache Senry war recht riesig , am Faszinierendsten fand das Tengu-Erbe jedoch , dass der Drache einen langen , weißen Bart hatte , der sein Alter noch betonte",y,0,none,n,PronPoss,gen,null,n,Fehler,sg,n,n,m,n,y,n,NA,n,nom,simpl,n,post,www.eternal-narutorpg.de,de,94.23.144.10,UTF-8,HTML5,c,3.71259,45636,0.91971,40,0.33613,-0.64117,0.5554,"Sun, 20 Nov 2011 05:16:02 GMT",unknown,NL,unknown,unknown,9007,8062,0.237,4.478,415,18.099,10.295,106.797,38.824,115.108,131.357,66.733,23.939,0.62,89.432,68.966,15.753,0.868,32.746,3.845,11.412,17.862,9.799,0.744,7.814,0.868,3.597,1.364,1.116,62.391,18.854,8.559,1.613,2.853,0.124,9.675,12.987,90.3,20.59,1.613,2.853,2.109,9.923,4.341,65.741,49.285,2.289,0.012,0.166,1.308,0.559,3.289,33.149,136.28,89.707,29.025,1.665,0,25.496,27.875,0.222,0.017,0.014,0.042,1552329
http://www.simforum.de/archive/index.php/t-170903-p-7.html,7858a9af4a95c286c277ad17fa7873133918,1,63.8,20.5,NA,modus ... ich habe aber das problem schon viel früher ich baue strassen gestalte landschaften und bin immer fleißig beim speichern zwischenzeitlich und dann passiert es beim speichern ploppt ein fenster auf speichern nich möglichen,wegens,irgendeines fehlers ... das tool schließt sich dann und wenn ich es neu starte funktioniert die speicherdatei überhaupt nicht mehr und ich darf wieder von vorne anfangen . Ab und an stürzt das ganze auch schon vorher ab ohne das ich,y,0,none,n,PronIndef,gen,s,y,Fehler,sg,n,n,m,n,n,n,NA,n,nom,simpl,n,pre,www.simforum.de,de,78.46.81.69,WINDOWS-1252,XHTML,d,6.1006,95501,0.93805,263,0.34834,0.06776,0.64622,"Thu, 17 Nov 2011 21:02:02 GMT",unknown,DE,unknown,unknown,19214,14645,0.148,4.486,841,16.144,22.192,112.257,39.877,115.807,132.195,63.708,31.615,5.326,116.968,57.631,19.87,0.341,29.908,4.302,18.368,8.672,12.701,0.956,3.619,0.478,4.575,4.234,9.56,49.505,18.027,0.888,1.297,7.716,3.619,8.945,63.83,18.983,92.25,8.604,0.546,2.048,45.271,10.584,17.002,20.599,2.158,0.001,0.087,1.174,0.508,2.428,36.474,85.106,131.198,32.844,8.796,1.353,42.872,86.375,0.26,0.023,0.077,0.007,1552329
http://www.autorenkreis-landsberg.de/html/leseproben.html,c52ea84a3ca2a4d44576c3873c65f8c5bc75,0,22.5,61.9,NA,". Tropfnass stand der Regenschirm einsam an der Kirchenwand , so ergab sich , dass in Pirmasens dieser Schirm verschwand . Der Firmling durft dann ohne Schirm , trotz massiven Dauerregens , mit dem Paten auf die Kirm - es noch gehn , des Feiern",wegens,". Rudolf Anton Fichtl ... zurück . ... Copyright © 2004. Abdruck erfolgt mit freundlicher Genehmigung von Frits Schmidt Alle Rechte vorbehalten . Erhabener allmächtiger guter Herr , Dir sei der Lobgesang , sei Ruhm und Ehre und alle",y,0,none,n,def,gen,null,n,Feiern,sg,n,n,n,n,y,n,NA,n,nom,inf,n,post,www.autorenkreis-landsberg.de,de,82.165.101.60,WINDOWS-1252,HTML4,b,2.4197,39971,0.86709,17,0.28333,0.11564,0.71364,"Tue, 22 Nov 2011 03:31:12 GMT","Fri, 11 Mar 2011 09:00:57 GMT",DE,unknown,unknown,6693,6181,0.331,4.626,385,14.813,9.707,101.925,33.975,103.058,156.285,78.628,20.223,1.456,72.966,75.716,15.37,1.618,34.299,4.206,10.516,15.046,6.471,0.324,7.28,0.324,1.78,0.485,0.485,54.845,21.032,11.487,2.427,0.971,0,19.414,22.556,60.993,38.667,5.501,0.647,2.589,7.766,1.941,60.346,61.972,1.67,0.005,0.145,1.062,0.444,2.973,58.68,102.689,178.054,17.149,1.793,0,32.091,17.46,0.299,0.027,0.033,0.061,1761
http://www.unihockey-portal.de/news/2007/01,024d3db74e4bc13154f671a6c1e451593385,0,0,89.5,NA,SG Halle / Hohenmölsen widerspricht Festlegung des Deutschen Unihockey Bundes Das Duell zwischen den regionalen Kontrahenten vom UHC Sparkasse Weißenfels und der SG Halle / Hohenmölsen geht in die nächste Runde . Das im November 2006,wegens,Feiertags verlegte Spiel soll nach Festlegung des Deutschen Unihockey Bundes e.V. ( DUB ) am 28. Januar 2007 nachgeholt werden . Doch die SG Halle / Hohenmölsen streikt ... [ mehr ] 04.01.2007 - Nationalmannschaft-Herren - 0 Kommentare,y,0,none,n,none,gen,s,y,Feiertag,sg,v+n,y,m,n,n,n,NA,n,nom,simpl,n,pre,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,187230
http://www.yellopet.de/hunde-beitrag-26302-10.htm,991f4e6a386c9ebff2925489d3474b92f9d1,0,111.1,10.8,NA,"die haarte das ganze Jahr über wie die S. . , kommen n un mal andere Flusen zum Tragen *gg* . Trixies kurze Stachhelhaare waren schon nervig , aber Ronjas ' Federn ' finden jede Ecke . Scheren sollte ich die Gnädigste nicht , was ich ja verstehe",wegens,"Fell , aber Trimmen mag ich auch net . Ihr lockiger Schäferwautzi Hintern ist so witzig , und die braunen Ohrbüschel sehen lustig aus zum pechschwarzen Hund . Wen sie frisch gestylt ist , dann trabt sie eh so stolz durch die Gegend , ein eitler",y,0,none,n,none,gen_dat_nom_akk,null,n,Fell,sg,n,n,n,n,y,n,NA,n,nom,simpl,n,pre,www.yellopet.de,de,212.82.33.140,WINDOWS-1252,HTML4,e,7.90158,6535,0.94903,20,0.8,-0.15695,0.14468,"Mon, 05 Dec 2011 06:33:08 GMT","Mon, 05 Dec 2011 06:33:08 GMT",DE,Saarland,Saarbrücken,1320,1068,0.458,4.417,68,14.5,16.854,83.333,54.307,107.678,147.94,69.288,20.599,1.873,117.978,75.843,18.727,0.936,29.963,6.554,4.682,9.363,16.854,0,2.809,1.873,3.745,3.745,7.491,47.753,14.981,16.854,0,0.936,0,3.745,111.111,35.581,71.161,2.809,0,6.554,29.026,0,29.026,10.811,1.926,0.029,0.059,1.059,0.515,2.458,13.889,55.556,145.57,29.026,3.03,1.515,44.304,56.18,0,0.058,0.066,0.007,168020
http://www.gespensterweb.de/wbb2/archive/8678/thread.html,dc2f7031cd5908b4f6cc139f6193cae6a93c,0,105.2,35.1,NA,"sich auch wieder ein . Ich würd mich halt freuen , wenn er mit Amber zusammenbliebe , immerhin fand ich sie in der zweiten Staffel wirklich von allen am entwickelsten . Bei manchen Mädels stellte ich immer fest , dass die echt nur des Fernseh",wegens,"da sind , jedenfalls was das zur Schau stellen betraf . Würd mich andererseits aber auch nicht wundern , wenn er die Amber auch wieder fallen ließ , schließlich gabs ja von Flavor Flave und New York auch 3 Staffeln . PS : Wenn ich schon dabei bin ,",y,0,none,n,def,gen,null,n,Fernseh,sg,n,n,m,n,y,n,NA,n,nom,simpl,n,post,www.gespensterweb.de,de,85.13.142.4,WINDOWS-1252,XHTML,a,0.92627,6198,0.90707,8,0.53333,-0.00114,0.36757,"Sat, 26 Nov 2011 06:48:05 GMT",unknown,DE,unknown,unknown,1281,1146,0.435,4.552,67,15.97,7.853,82.897,42.757,90.75,157.068,82.024,13.089,3.49,87.26,75.044,10.471,0,30.541,2.618,7.853,11.344,8.726,0,0.873,0.873,13.962,0.873,0.873,68.063,14.834,36.649,13.089,3.49,0,26.178,105.263,57.592,34.031,3.49,0,0,20.07,0,25.305,35.156,1.687,0,0.06,1.179,0.284,2.975,25.316,50.633,116.667,28.796,5.464,0.781,94.444,31.579,0,0.103,0.077,0,24469
http://www.db0gos.de/pages/news/news-2001-2008.html,d3480c154d39132fb3170728c779478ba98b,0,0,30.8,NA,Probleme . Nach dem Digipeaterbesuch werden wir mehr wissen . Der Link nach DB 0 II läuft derzeit nicht stabil . Hier wird ebenfalls eine Kontrolle auf unserer Seite stattfinden Aktuelles vom 15.04.2004 : Heute ist der Mailboxrechner,wegens,eines Festplattencrashes abgestürtzt . Da die Mailbox auf der zweiten Festplatte lief wurde die Mailbox auf die erste Platte kopiert . Der Kopiervorgang verlief fast problemlos . Drei Dateien von der Mailbox konnten nicht mehr gelesen,y,0,none,n,def,gen,es,y,Festplattencrash,sg,n+n,y,m,n,n,n,NA,y,nom,simpl,n,pre,www.db0gos.de,de,46.4.186.53,UTF-8,XHTML,e,7.17013,42894,0.9017,144,0.55598,0.08409,0.38752,"Sun, 27 Nov 2011 23:56:35 GMT",unknown,DE,unknown,unknown,8850,8172,0.176,4.563,598,12.612,12.237,94.102,62.898,102.423,194.812,92.633,24.351,0.612,74.033,58.737,11.38,1.101,16.765,0.734,6.118,4.65,8.811,0.245,5.751,0.367,50.049,0,0.122,78.683,18.722,2.814,2.692,67.548,0,2.203,0,32.305,65.223,0.122,0.122,0.612,20.803,0,11.38,30.835,1.366,0,0.055,1.055,0.247,2.662,39.62,34.865,125,39.648,0.904,0,45.226,148.244,0.452,0.227,0.074,0.02,823
http://www.forum.orchideen-forum.de/archive/index.php/t-27777.html,6c96890ce3db8b39c73b8a3b9bdddc125f1c,1,0,22.5,NA,"anzeigen : Vanda mit BT draussen lassen ? *Anita* 13.09.2007 , 11:22 Hallo , Ich habe ein Vanda Pakchong Blue die gerade eine kleine BT entwickelt hat . Sie steht trocken am Balkon . Habe schon einige BT 's von diese Pflanze verloren",wegens,"zuviel feuchtigkeit ( vanda stand dann nicht trocken ) . Will ihm endlich mal blühend sehen , deswegen meine Frage . Kann ich die Vanda besser nach innen holen , oder ist es safer ihm am balkon zu lassen ( nacht Temperatur ist rund die 9 grad ) ?",y,0,none,n,none,gen_dat_nom_akk,null,y,Feuchtigkeit,sg,n,n,f,n,NA,n,NA,n,nom,keit,n,pre,www.forum.orchideen-forum.de,de,85.13.129.68,WINDOWS-1252,XHTML,d,6.59266,6604,0.9138,17,0.32692,-0.06558,0.63641,"Thu, 10 Nov 2011 13:03:42 GMT",unknown,DE,unknown,unknown,1376,1174,0.376,4.45,78,13.91,17.036,94.549,37.479,109.029,125.213,57.922,26.405,1.704,155.877,51.959,19.591,0,22.147,0.852,10.221,11.073,15.332,0.852,1.704,2.555,11.925,9.37,8.518,49.404,14.48,10.221,0,13.629,3.407,1.704,0,17.888,87.734,2.555,1.704,1.704,28.109,11.925,41.738,22.599,1.833,0,0.051,1.051,0.372,2.354,24.39,73.171,190.476,24.702,2.18,0,149.66,9.009,1.453,0,0.041,0,123500
http://forum.tervara.de/forum48794/messages/2624.htm,4aae595f8f8d012e06c40dfbc9a15da1738e,1,45.4,14,NA,"davon zu schwafeln , aber mit den nötigen Leistungen hoffnungslos überfordert zu sein und darob zur unausstehlichen Schreckschraube zu mutieren , womit dann auch ungefähr klar ist , wie lange die Partnerschaft hält , falls es - etwa",wegens,"der ( vergänglichen ) Figur - überhaupt erst zu einer kommt . Die Frage sollte also nicht das "" Selbstbewußtsein "" sein , sondern der Minderwertigkeitskomplex , den Du offensichtlich hast , der weg muß . Aber wenn Du gut aussiehst ,",y,1,none,n,def,gen_dat,null,y,Figur,sg,n,n,f,n,NA,n,NA,y,nom,simpl,n,pre,forum.tervara.de,de,213.83.63.53,WINDOWS-1252,UNKNOWN,e,8.8152,7163,0.97257,14,0.77778,0.00785,0.20296,"Thu, 24 Nov 2011 16:53:40 GMT","Sun, 12 Jun 2011 03:16:58 GMT",DE,Hessen,Frankfurt Am Main,1447,1216,0.394,4.398,75,15,27.961,108.553,47.697,114.309,115.132,46.053,50.987,6.579,99.507,57.566,29.605,0,38.651,9.868,9.868,16.447,19.737,0,13.98,0,4.934,0.822,0,30.428,17.27,0,0,0,0,3.289,45.455,13.158,107.73,4.934,3.289,4.112,28.783,31.25,23.026,14.085,2,0,0.16,0.933,0.733,2.043,85.714,100,164.286,10.691,0.691,2.764,28.571,30.303,0,0,0.043,0,744293
http://www.kinokai.de/matrix-reloaded.150.4076.php,484897fbf74dec5d67bc945cc8febef0a98d,0,50.6,61.8,NA,"wollte mich da beteiligen ) Also erstmal zum Film : Mich persönlich hat er nicht unbedingt beeindruckt , ist vielmehr einer unter vielen teuer produzierten Actionknallern ( Ähnlich wie Episode 2 ) die meiner meinung nach nicht des Filmes",wegens,"sondern vielmehr des Geldes wegen produziert wurden .. aber das darf hier sichelrich kein Vorwurf sein . Unterhaltungswert hat dieser film sicherlich , allerdings muß ich sagen daß wirkliche Spannung und einen Identifikation mit der",y,0,none,n,def,gen,es,y,Film,sg,n,n,m,n,n,n,NA,n,nom,simpl,n,post,www.kinokai.de,de,78.46.229.3,ISO-8859-15,HTML4,b,1.92118,28868,0.79321,52,0.31138,0.22056,0.68386,"Mon, 05 Dec 2011 12:38:15 GMT","Mon, 05 Dec 2011 12:38:15 GMT",DE,unknown,unknown,6611,4943,0.281,4.745,263,17.163,10.115,73.235,39.652,82.946,175.804,56.443,19.421,1.821,93.466,90.633,13.352,0.405,27.109,4.248,9.711,4.451,12.341,0.405,4.653,1.416,9.104,1.821,1.214,81.529,15.173,5.867,1.821,6.271,1.012,10.722,50.633,16.994,62.513,0.809,1.214,3.439,15.982,1.618,17.196,61.803,1.707,0.004,0.141,0.996,0.449,3.393,38.168,87.786,108.17,23.872,1.815,1.513,100.115,35.912,0.454,0.049,0.076,0.01,3221353
http://cdv-forum.de/cdvboard/deutsch/archive/index.php?t-19441-p-2.html,ae76090c3a930e63fd16fd96275654d256ab,1,200,47,NA,"da bis jetzt schon bekannt ist , hätte zu anderen Zeiten zum Sturm aufs Rathaus mit anschließendem Teeren und Federn geführt . :argh: svk 21.06.2005 , 14:27 aber nich in unserer bananenrepublik , irgendwas komisches ist wieder im rathaus",wegens,"finanzen usw. los hatte ne infomail aus dem rathaus bekommen , wieder mal unser OB der irgendwas komisches deckt :D naja deshalb tritt der noch lange net zurück ;) der hat schon mehr ausgesessen 24.06.2005 , 13:06 Shit ! Fast vergessen ! Am",y,0,none,n,none,gen_dat_nom_akk,en,NA,Finanzen,pl,n,n,x,n,NA,n,NA,y,nom,simpl,n,pre,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.norwegen-angelfreunde.de/archive/index.php?t-2611.html,6a08050ba47ff1252624dcb5bba3548a480a,0,148.1,24.4,NA,99 ! Warum mit WoWa ? Weil wir mehrfach infiziert sind :biglaugh: und auch das Campervirus in uns tragen . Haben uns das Wägelchen doch nicht zum Parken am Haus gekauft sondern wollen damit rumreisen und nun soll es der Natur und des Fischen,wegens,"endlich nach Norge gehen . Ist doch ne coole Sache , wenn man alles was man so braucht hinten am Haken hat , oder ? Ist so vielleicht auch so etwas flexibler und kann schnell mal die Gegend wechseln . Auf jeden Fall sind wir schon ganz aufgeregt",y,0,none,n,def,gen,null,n,Fischen,sg,n,n,n,n,y,n,NA,n,nom,inf,n,post,www.norwegen-angelfreunde.de,de,87.106.213.50,WINDOWS-1252,XHTML,c,3.20353,16190,0.93019,41,0.31538,0.04753,0.67327,"Fri, 25 Nov 2011 20:04:53 GMT",unknown,DE,unknown,unknown,3855,2784,0.323,4.31,199,12.834,15.805,78.664,43.822,99.497,155.532,86.925,24.784,2.514,122.126,62.859,15.805,0,30.891,3.233,6.825,7.184,9.698,3.592,5.029,1.437,10.057,6.466,20.833,43.103,16.523,13.29,5.747,6.825,2.874,2.155,148.148,20.833,73.994,6.106,1.078,2.514,38.075,9.698,14.009,24.44,1.528,0,0.06,0.899,0.342,2.872,5.587,106.145,145.497,32.687,4.669,0.259,16.166,22.831,1.038,0.009,0.06,0.003,742
http://www.animania.de/forum/archive/index.php/t-1348.html,c28192876326337a43792ed36c5969de3912,1,0,19.5,NA,"wobei über 70 % gegen walfang sind . Maunzilla 05.11.2004 , 11:14 Ich finde es bemerkenswert , daß Walfleisch heute so stark nachgefragt wird . Oder sind davon nur ein paar bestimmte Walarten betroffen ? Früher jedenfalls wurden Wale nicht",wegens,"den Fleisches gejagt , sondern um Öl zu gewinnen . ( für Lampen , und Maschinen und dgl. ) Grundsätzlich bin ich gegen den Walfang . Andererseits ertsaunt es mich immer wieder , wie sehr sich Menschen für eine Sache engagieren , zu der sie gar",y,0,none,n,def,unclear,s,x,Fleisch,sg,n,n,x,n,NA,n,NA,n,nom,simpl,n,pre,www.animania.de,de,212.7.183.163,WINDOWS-1252,XHTML,c,3.40413,15881,0.9475,34,0.3301,0.04206,0.64628,"Thu, 10 Nov 2011 13:06:06 GMT",unknown,DE,unknown,unknown,3044,2795,0.286,4.737,160,16.294,19.678,92.665,60.465,110.555,154.204,63.685,35.778,1.789,110.197,69.41,22.898,0.716,38.64,6.798,13.596,4.293,15.742,0,5.725,0,2.862,0,2.147,52.952,12.88,0.716,5.725,2.504,0.358,9.66,0,21.109,84.794,0.716,3.578,3.936,14.669,1.073,30.769,19.565,2.113,0.019,0.094,1.263,0.581,2.163,19.802,44.554,190.255,12.88,1.971,0,102.088,27.027,0.329,0.081,0.034,0,482453
http://www.wasistlandschaft.de/blog/page/9,ac9bd4d852d6bb9b9db87f1d21d9aecf71ad,0,0,87.6,NA,"oder Outdoor-Freaks . Gegessen wird meist unterwegs und fast immer aus Einweggeschirr . Bäckereien und Fleischereien gibt es kaum , denn kaufen kann man alles im Supermarkt . Und wenn man zu bequem ist das Fenster zu öffnen ( schon",wegens,"der ekeligen Fliegen ! ) , wird eben Tag und Nacht der Riesen-Mega-Ventilator als Frischluftquelle genutzt . Wir hatten die Ehre in der kurzen Zeit bei "" up-coming artists "" im "" up-coming "" Wiliamsburg in Brooklyn hausen zu dürfen . Dort",y,1,none,n,def,gen,null,y,Fliege,pl,n,n,f,n,NA,n,NA,n,nom,simpl,n,pre,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40835
